query,n,cout_opt,cout_when_cmax,cmax_opt,cmax_when_cout,bounded_cout_opt
../../queries/ceb-imdb-full/11a_64b43e2416cbb5cf812aa4c4eea7b72ffbd803b9.csv,10,40846,41152,15904,15904,40846
../../queries/ceb-imdb-full/10a_57308e1ba377216e7da02d37892413ae3196f3ac.csv,7,8288,8805,3142,3142,8288
../../queries/ceb-imdb-full/4a_4a444.csv,6,42890,42890,22370,22370,42890
../../queries/ceb-imdb-full/1a_1a2491.csv,9,146349,151247,97724,98042,151247
../../queries/ceb-imdb-full/3a_3a1075.csv,10,41,48,21,21,41
../../queries/ceb-imdb-full/1a_1a855.csv,9,342866,425149,316118,316118,342866
../../queries/ceb-imdb-full/8a_8a425.csv,12,689263,926850,145463,145463,689263
../../queries/ceb-imdb-full/3a_3a488.csv,10,1711,1711,1023,1023,1711
../../queries/ceb-imdb-full/5a_5a217.csv,10,633975,634029,297934,297934,633975
../../queries/ceb-imdb-full/11a_c10e7cbcc52cb87ba49d89736a84aef621300026.csv,10,1425128,1934984,398518,398518,1425128
../../queries/ceb-imdb-full/2a_2a595.csv,11,9035065,9035065,3421001,3421001,9035065
../../queries/ceb-imdb-full/8a_8a343.csv,12,319051,682785,173205,173205,319051
../../queries/ceb-imdb-full/5a_5a571.csv,10,682998,683045,320265,320265,682998
../../queries/ceb-imdb-full/11b_a52523cb0a0a58c14990a6a4731587e7640ddaf6.csv,12,850687,884600,337799,342416,857929
../../queries/ceb-imdb-full/9a_adbb55a74e9d277c65eef5089b33db93dbea3fbe.csv,9,16674,39027,8794,8794,16674
../../queries/ceb-imdb-full/9a_119010d2903d0b106893d5365859ff7356e987bc.csv,9,94176,94176,75062,75062,94176
../../queries/ceb-imdb-full/11b_4d72de6b69c9f94acce49193115fc4f5e0440992.csv,12,3193317,3232629,825530,825530,3193317
../../queries/ceb-imdb-full/2a_2a581.csv,11,623977,828178,276403,276403,623977
../../queries/ceb-imdb-full/8a_8a357.csv,12,855004,1430341,228344,228344,855004
../../queries/ceb-imdb-full/9a_5e91282ee3778c71db1c63c5db431b3a469fe277.csv,9,506360,919110,218346,218346,506360
../../queries/ceb-imdb-full/5a_5a565.csv,10,12257,12263,4108,4108,12257
../../queries/ceb-imdb-full/8a_8a431.csv,12,736177,1460283,321176,321176,736177
../../queries/ceb-imdb-full/5a_5a203.csv,10,12162,12301,4007,4007,12162
../../queries/ceb-imdb-full/3a_3a1049.csv,10,88607,88607,37855,37855,88607
../../queries/ceb-imdb-full/4a_4a478.csv,6,50209,50209,25331,25331,50209
../../queries/ceb-imdb-full/9a_86e6af328cd938589c4af6639464907841f90a33.csv,9,1433751,2682607,1145468,1145468,1433751
../../queries/ceb-imdb-full/10a_9f1303be84dc02cd5b4d814eabd9a2d282280d71.csv,7,88511,136287,58099,58099,88511
../../queries/ceb-imdb-full/1a_1a699.csv,9,1597176,1646983,1416066,1476378,1640472
../../queries/ceb-imdb-full/2c_2c289.csv,9,347,413,188,188,347
../../queries/ceb-imdb-full/9a_b0a65a5cfd608e8d2eac2699399c34f256c61c10.csv,9,143559,145098,104629,104671,145098
../../queries/ceb-imdb-full/9a_bc8702cb9d4e089ea11021b25b300b98d48349af.csv,9,334093,334093,187967,187967,334093
../../queries/ceb-imdb-full/1a_1a841.csv,9,356873,371969,276403,276403,356873
../../queries/ceb-imdb-full/11b_6ff375cfdc0c05d0838ec6b427f3ea48fed85b8d.csv,12,14036004,14829090,4106998,4106998,14036004
../../queries/ceb-imdb-full/11a_b2dfd0f5734f93f4738d9ad5900f6e632a509ba7.csv,10,2490589,2528974,1090995,1090995,2490589
../../queries/ceb-imdb-full/1a_1a316.csv,9,1426,1426,844,844,1426
../../queries/ceb-imdb-full/2a_2a768.csv,11,16602175,20307573,8213309,8213309,16602175
../../queries/ceb-imdb-full/1a_1a2122.csv,9,73255,75075,44726,45044,75075
../../queries/ceb-imdb-full/5a_5a954.csv,10,38334,38767,16390,16390,38334
../../queries/ceb-imdb-full/3a_3a113.csv,10,68527,68900,21655,38016,68900
../../queries/ceb-imdb-full/9a_e2a7e574f735d3011534fc4812b64b58588b3c31.csv,9,2318202,2318202,1669838,1669838,2318202
../../queries/ceb-imdb-full/3a_3a675.csv,10,476,490,270,270,476
../../queries/ceb-imdb-full/9b_261367d112e3e64a01afbbbdfa062588d279ce04.csv,9,3177,3271,1863,1863,3177
../../queries/ceb-imdb-full/1a_1a2644.csv,9,31529,32571,25484,25484,31529
../../queries/ceb-imdb-full/9a_00764c83cfe897ff55aa5e03e47cd64665cc2a47.csv,9,1856493,1856493,753184,753184,1856493
../../queries/ceb-imdb-full/1a_1a470.csv,9,940874,944723,898389,898389,940874
../../queries/ceb-imdb-full/6a_6a494.csv,14,72256,137422,20137,20137,72256
../../queries/ceb-imdb-full/1a_1a1359.csv,9,1141435,1165137,759403,776385,1165033
../../queries/ceb-imdb-full/11a_655cff9357a8f73192c84c604afe78e5d054b7c2.csv,10,824777,1055983,244452,244452,824777
../../queries/ceb-imdb-full/1a_1a464.csv,9,328544,392282,316118,316118,328544
../../queries/ceb-imdb-full/6a_6a480.csv,14,20356,43202,15776,15866,20631
../../queries/ceb-imdb-full/9a_0f2fb5f02c0c026f2f89a94955514f401ecbec4f.csv,9,782774,782774,717884,717884,782774
../../queries/ceb-imdb-full/3a_3a661.csv,10,731,877,256,256,731
../../queries/ceb-imdb-full/9a_c7014a6840786306ed3839e2087211dc6e1ffbb6.csv,9,904755,904755,771930,771930,904755
../../queries/ceb-imdb-full/1a_1a2888.csv,9,1140839,1197298,736013,754526,1197298
../../queries/ceb-imdb-full/1a_1a2650.csv,9,1950037,2019717,850525,850525,1950037
../../queries/ceb-imdb-full/3b_e8cfae962037af8db58adbfabfe5991f6182672b.csv,10,14113,16882,9107,9107,14113
../../queries/ceb-imdb-full/5a_5a940.csv,10,902482,944897,331768,331768,902482
../../queries/ceb-imdb-full/1a_1a2136.csv,9,41736,45458,24021,24021,41736
../../queries/ceb-imdb-full/3a_3a107.csv,10,55123,61617,16591,16591,55123
../../queries/ceb-imdb-full/10a_26fd37b6740f0a7b7879eac151b2d403c7294bf4.csv,7,10839,12142,4717,4717,10839
../../queries/ceb-imdb-full/5a_5a798.csv,10,157973,161487,73690,73690,157973
../../queries/ceb-imdb-full/9a_0600591732b0372016f80b6de8c0be33f27651b0.csv,9,101796,260356,75464,75464,101796
../../queries/ceb-imdb-full/1a_1a302.csv,9,725870,731133,592521,592521,725870
../../queries/ceb-imdb-full/9a_3f967aff4543030b41afdd75c74ac7c360e9699f.csv,9,1616039,4559008,1206564,1206564,1616039
../../queries/ceb-imdb-full/5a_5a968.csv,10,89702,89760,43129,43129,89702
../../queries/ceb-imdb-full/2a_2a754.csv,11,23850,26227,12044,12194,24591
../../queries/ceb-imdb-full/8a_8a182.csv,12,110008,182861,39492,45995,124853
../../queries/ceb-imdb-full/3b_0a789a85dbc7126df76a2b1dbad43e0341e45ea4.csv,10,1301,1322,528,528,1301
../../queries/ceb-imdb-full/10a_3aebe937dfaabe57df965478318f6e02c1bc731a.csv,7,27524,45234,15588,15588,27524
../../queries/ceb-imdb-full/1a_1a1417.csv,9,2680633,2680633,2253995,2253995,2680633
../../queries/ceb-imdb-full/9b_6eaddee4a9a42732e86d198a20ec4801d2808f9d.csv,9,166446,174192,73237,73237,166446
../../queries/ceb-imdb-full/1a_1a1371.csv,9,2665644,2665644,1297963,1297963,2665644
../../queries/ceb-imdb-full/3a_3a649.csv,10,4097,4171,3777,3777,4097
../../queries/ceb-imdb-full/1a_1a2678.csv,9,1443,1785,1182,1182,1443
../../queries/ceb-imdb-full/3a_3a891.csv,10,393743,430074,127403,127403,393743
../../queries/ceb-imdb-full/3a_3a885.csv,10,11431,12291,8486,8486,11431
../../queries/ceb-imdb-full/3a_3a1288.csv,10,8683,8821,7382,7382,8683
../../queries/ceb-imdb-full/10a_e27ba6016166d5b988142e69640d55048ea73080.csv,7,876939,923653,447679,447679,876939
../../queries/ceb-imdb-full/1a_1a1365.csv,9,184884,185536,152289,153384,185536
../../queries/ceb-imdb-full/1a_1a458.csv,9,1068357,1408315,750003,793624,1150878
../../queries/ceb-imdb-full/10a_ae76e6eaafe787ce05eb9d5f8e5aa40db5e51efa.csv,7,11491,13297,7374,7374,11491
../../queries/ceb-imdb-full/11b_f4fdf8b40fb58311284c3e5d158970abce4e507a.csv,12,21143,31011,14519,14519,21143
../../queries/ceb-imdb-full/9a_6c9529d003b7fcac9c20c215e6e4233287e338f3.csv,9,22536417,22536417,12616492,12616492,22536417
../../queries/ceb-imdb-full/9a_1ad57987d8031289b14b27a875d709cd2a849499.csv,9,482222,1890759,398305,398305,482222
../../queries/ceb-imdb-full/1a_1a1403.csv,9,77706,83464,33701,33701,77706
../../queries/ceb-imdb-full/9b_538fe016559041a02eb7dbbbe94ad60cad3a86e9.csv,9,9562,10955,5674,5674,9562
../../queries/ceb-imdb-full/2a_2a740.csv,11,69033,82568,43833,46242,78231
../../queries/ceb-imdb-full/9a_8d7289ce0f382f6f66a296a32617e575ef82fc54.csv,9,191318,642604,167316,167316,191318
../../queries/ceb-imdb-full/8a_8a196.csv,12,915513,1461004,297295,297295,915513
../../queries/ceb-imdb-full/4a_4a134.csv,6,12421,12421,5874,5874,12421
../../queries/ceb-imdb-full/5a_5a997.csv,10,192000,201322,54330,54330,192000
../../queries/ceb-imdb-full/9b_e28df2a2b0241a25146419640216aa444dde6467.csv,9,1756342,1841483,1347778,1347778,1756342
../../queries/ceb-imdb-full/10a_8bab491398c58d5ffa53270fd5ea3f1e70fb6a95.csv,7,19361,25206,18267,18267,19361
../../queries/ceb-imdb-full/9a_610def2fc3581173b216707fc1ac2313b02c4d9a.csv,9,373869,373869,103452,103452,373869
../../queries/ceb-imdb-full/6a_6a331.csv,14,8401,22913,5223,5272,8437
../../queries/ceb-imdb-full/6a_6a457.csv,14,1225,3093,913,913,1225
../../queries/ceb-imdb-full/11a_65ebf11cfaa9c0b54225959c444f51b02260d093.csv,10,9352,10884,8185,8185,9352
../../queries/ceb-imdb-full/3a_3a1263.csv,10,155637,216990,62869,62869,155637
../../queries/ceb-imdb-full/10a_22db33bef99b1db68d04be117389b75f0a4b500a.csv,7,263273,266866,137628,137628,263273
../../queries/ceb-imdb-full/1a_1a2687.csv,9,14269,17089,10588,10588,14269
../../queries/ceb-imdb-full/3a_3a1277.csv,10,126805,148574,49157,49157,126805
../../queries/ceb-imdb-full/1a_1a2693.csv,9,720341,1061673,304788,307023,1061673
../../queries/ceb-imdb-full/9b_569200c3215aaa3014c5045b9a3a0c35d2ac0eed.csv,9,23139,25279,11843,16062,23293
../../queries/ceb-imdb-full/9a_b25f2dbd4ca120c23794d0ae0204059a1056726d.csv,9,255072,329043,104279,193273,261337
../../queries/ceb-imdb-full/6a_6a443.csv,14,48886,61974,24538,24538,48886
../../queries/ceb-imdb-full/10a_c294ec34756dcd4f7b4fad8e3c9bd39c6b252129.csv,7,192381,192547,92786,92786,192381
../../queries/ceb-imdb-full/6a_6a325.csv,14,34662,46456,11557,11557,34662
../../queries/ceb-imdb-full/9b_cf79df71cba6dcbc2a60b145cbf88d06fbd08815.csv,9,5196,5196,3634,3634,5196
../../queries/ceb-imdb-full/8a_8a169.csv,12,530029,778743,145463,145463,530029
../../queries/ceb-imdb-full/10a_04df2441df0f9270ab60d5b343d1522478baf219.csv,7,65810,102753,54908,54908,65810
../../queries/ceb-imdb-full/9a_2d790f0d53eae2fe7850d09846543bae605bf641.csv,9,419338,1009735,255183,255183,419338
../../queries/ceb-imdb-full/11b_97822dc92ca9849dd79f0d74c96f9babe74a5d07.csv,12,331578,341661,253506,253506,331578
../../queries/ceb-imdb-full/5a_5a983.csv,10,46574,47476,21874,21874,46574
../../queries/ceb-imdb-full/9a_d15c82f2569e666e75220ab2f9527f3e58a3e330.csv,9,1394758,3118709,1030046,1030046,1394758
../../queries/ceb-imdb-full/10a_65675bf7d243aa52ba0aa26fe985875620f3d5bb.csv,7,23189,36617,21239,21239,23189
../../queries/ceb-imdb-full/4a_4a120.csv,6,5280,5280,2638,2638,5280
../../queries/ceb-imdb-full/11b_4cfa8892f33fe49dddb49eb704d470d07f6056c0.csv,12,70079,73296,25819,25819,70079
../../queries/ceb-imdb-full/9b_5d0d50b398490911159be7a72bda9a38a0e187c3.csv,9,1085,1090,868,868,1085
../../queries/ceb-imdb-full/5a_5a773.csv,10,438598,438623,215270,215270,438598
../../queries/ceb-imdb-full/8a_8a141.csv,12,944975,1635083,283745,283745,944975
../../queries/ceb-imdb-full/4a_4a108.csv,6,15863,15863,4883,4883,15863
../../queries/ceb-imdb-full/9a_17e60a1dd9c8e893a31d8b83132fe0316f04ad16.csv,9,1000394,1000394,827058,827058,1000394
../../queries/ceb-imdb-full/9a_17830597de601ed3e05d23ed858adca496c8e0bc.csv,9,547868,547868,470536,470536,547868
../../queries/ceb-imdb-full/2a_2a797.csv,11,121215,202233,86944,87906,123857
../../queries/ceb-imdb-full/9a_d4a17615cb8664d72dd20d8f645c02fc559e746d.csv,9,372203,874859,344307,344307,372203
../../queries/ceb-imdb-full/3a_3a852.csv,10,2989845,3489558,1346897,1346897,2989845
../../queries/ceb-imdb-full/1a_1a2863.csv,9,69062,167002,52824,52824,69062
../../queries/ceb-imdb-full/9a_505fc954a57e86609a1633051b5138d6f747af4e.csv,9,9431433,9431433,4549639,4549639,9431433
../../queries/ceb-imdb-full/9a_0bdd8b108b8a268bcd1e00a01b7d1050604010ab.csv,9,147260,350825,102261,102261,147260
../../queries/ceb-imdb-full/9a_8b7f2755bbf3f958ca6e4185ee969497c41fc3ac.csv,9,95648,103632,30453,30788,103632
../../queries/ceb-imdb-full/3a_3a846.csv,10,41426,56448,23313,24640,49713
../../queries/ceb-imdb-full/1a_1a2877.csv,9,1569471,1856570,639207,639207,1569471
../../queries/ceb-imdb-full/5a_5a767.csv,10,1055819,1057327,513309,513309,1055819
../../queries/ceb-imdb-full/8a_8a155.csv,12,63990,139093,39431,39431,63990
../../queries/ceb-imdb-full/2a_2a783.csv,11,3428269,3428269,2494269,2494269,3428269
../../queries/ceb-imdb-full/6a_6a319.csv,14,146141,170297,57786,57786,146141
../../queries/ceb-imdb-full/1a_1a262.csv,9,17657,17949,14364,14364,17657
../../queries/ceb-imdb-full/6a_6a286.csv,14,47914,93926,21687,23549,56645
../../queries/ceb-imdb-full/9a_ab735945d97ffe189a05f1611101004ed72052f7.csv,9,5719254,5719254,2931257,2931257,5719254
../../queries/ceb-imdb-full/1a_1a87.csv,9,1761995,1767931,1191463,1193165,1767931
../../queries/ceb-imdb-full/5a_5a820.csv,10,1551095,1553499,477879,477879,1551095
../../queries/ceb-imdb-full/1a_1a2056.csv,9,1333360,1377803,1071437,1073115,1377803
../../queries/ceb-imdb-full/1a_1a2730.csv,9,1917347,2090185,889792,889792,1917347
../../queries/ceb-imdb-full/4a_4a47.csv,6,9122,9122,4901,4901,9122
../../queries/ceb-imdb-full/3a_3a701.csv,10,258565,272194,209227,209227,258565
../../queries/ceb-imdb-full/5a_5a70.csv,10,1276,1305,550,550,1276
../../queries/ceb-imdb-full/2b_2b123.csv,11,2151,2151,818,818,2151
../../queries/ceb-imdb-full/11a_46cff5b2ce273eb1ce8e157bcc4dbc83f35b3db2.csv,10,67454,79569,20570,20570,67454
../../queries/ceb-imdb-full/6a_6a29.csv,14,33623,44679,12703,13358,42020
../../queries/ceb-imdb-full/1a_1a504.csv,9,2865061,3076066,1470361,1470361,2865061
../../queries/ceb-imdb-full/9a_495741a56dfd8f7a4054baef0006b6af6dc85b03.csv,9,1040468,1040468,855892,855892,1040468
../../queries/ceb-imdb-full/2c_2c114.csv,9,2748,2748,2050,2050,2748
../../queries/ceb-imdb-full/1a_1a1239.csv,9,15995,20973,11843,11843,15995
../../queries/ceb-imdb-full/2b_2b137.csv,11,1239,1255,678,678,1239
../../queries/ceb-imdb-full/1a_1a510.csv,9,1059299,1081931,985879,1007093,1081931
../../queries/ceb-imdb-full/2c_2c100.csv,9,1028,2161,500,500,1028
../../queries/ceb-imdb-full/1a_1a2724.csv,9,153,155,52,52,153
../../queries/ceb-imdb-full/4a_4a53.csv,6,10717,10888,7584,7584,10717
../../queries/ceb-imdb-full/3a_3a715.csv,10,104312,104312,38927,38927,104312
../../queries/ceb-imdb-full/5a_5a64.csv,10,13455,13574,5383,5383,13455
../../queries/ceb-imdb-full/9a_3b07a3b78d3bc4c4169bd8efdab9c0475555b4b1.csv,9,38941,113866,27714,27714,38941
../../queries/ceb-imdb-full/10a_585176dd55c71476bf1035fe5cf6659c106416da.csv,7,38567,42604,17307,17307,38567
../../queries/ceb-imdb-full/9a_6dd82bfce866582e97c4a2bae07977a95eb1ec64.csv,9,134200,148618,105676,109111,148618
../../queries/ceb-imdb-full/1a_1a93.csv,9,7961,7961,5031,5031,7961
../../queries/ceb-imdb-full/2a_2a608.csv,11,699173,889257,268193,268193,699173
../../queries/ceb-imdb-full/1a_1a2042.csv,9,845239,870382,374137,374137,845239
../../queries/ceb-imdb-full/5a_5a834.csv,10,574551,590786,168542,168542,574551
../../queries/ceb-imdb-full/9a_a60465db55176f1dbe80ea60bc6b4e847b7f2b0c.csv,9,2342266,3271513,1187661,1187661,2342266
../../queries/ceb-imdb-full/1a_1a276.csv,9,3597,3597,2455,2455,3597
../../queries/ceb-imdb-full/6a_6a292.csv,14,50688,109591,23480,23480,50688
../../queries/ceb-imdb-full/9b_28b6447b80dce8b8da6636780f58096211738407.csv,9,187478,288656,84543,84543,187478
../../queries/ceb-imdb-full/2a_2a620.csv,11,63102,65279,23345,23345,63102
../../queries/ceb-imdb-full/1a_1a1563.csv,9,97168,100134,43839,43962,99645
../../queries/ceb-imdb-full/9a_44dbc92cfbcd815b02321dd140a74530f409e1d2.csv,9,817965,1215073,322711,322711,817965
../../queries/ceb-imdb-full/9a_19d051f7689125b7410cdba48473fc34358361dc.csv,9,109588,196578,104259,104259,109588
../../queries/ceb-imdb-full/9b_7d01b87ab8842147526be3c43cd41b9921225b0f.csv,9,32012,32012,15509,15509,32012
../../queries/ceb-imdb-full/7a_7a22.csv,16,13474,20847,5797,5797,13474
../../queries/ceb-imdb-full/1a_1a538.csv,9,1149469,1150530,1036780,1038645,1150530
../../queries/ceb-imdb-full/9b_e7ecea568fe7bde6e5e2a313abfc2ee4f6e086a5.csv,9,19815,30723,11028,11028,19815
../../queries/ceb-imdb-full/6a_6a15.csv,14,44841,92660,22157,22157,44841
../../queries/ceb-imdb-full/9a_671c49c965ce38b442fa957be7f54fae3260a32a.csv,9,97257,168452,74071,74071,97257
../../queries/ceb-imdb-full/2c_2c128.csv,9,1306,1809,961,961,1306
../../queries/ceb-imdb-full/10a_0832428790a7861f167afe128fac7d6bc1182ffd.csv,7,7137,7137,3835,3835,7137
../../queries/ceb-imdb-full/1a_1a1205.csv,9,256266,260068,152549,152549,256266
../../queries/ceb-imdb-full/2a_2a146.csv,11,628817,651295,269839,269839,628817
../../queries/ceb-imdb-full/9a_eb32543140ec8f83563151a284d2f72f7ee96aae.csv,9,836153,836153,712541,712541,836153
../../queries/ceb-imdb-full/9a_c4dafd80d7b46ec600234c5bd3aed0e2ce400b23.csv,9,6516800,6725129,3107001,3107001,6516800
../../queries/ceb-imdb-full/1a_1a2718.csv,9,41647,43699,14059,14059,41647
../../queries/ceb-imdb-full/10a_6b8bb07e67577656a8224e6fcfcb8655d57aa68a.csv,7,175926,258237,141929,141929,175926
../../queries/ceb-imdb-full/2a_2a152.csv,11,2951275,2955238,895052,895052,2951275
../../queries/ceb-imdb-full/5a_5a58.csv,10,128129,128175,62851,62851,128129
../../queries/ceb-imdb-full/11a_8a8c8ff2490a2eabe443ac9008c426aca7b6ba1a.csv,10,15832,18614,3110,3110,15832
../../queries/ceb-imdb-full/3a_3a729.csv,10,213896,213903,94560,94560,213896
../../queries/ceb-imdb-full/7a_7a36.csv,16,53876,100616,15048,15048,53876
../../queries/ceb-imdb-full/1a_1a1211.csv,9,1333,1483,844,844,1333
../../queries/ceb-imdb-full/1a_1a1577.csv,9,50998,64001,25334,28976,56079
../../queries/ceb-imdb-full/9a_2dce5e0d91ec3d07914c17c82db32a3a18e6cd56.csv,9,38304,53098,17517,17531,53098
../../queries/ceb-imdb-full/9a_9bf976ce13073e990fe5292646fb2eabf25815a3.csv,9,80588,80588,47215,47215,80588
../../queries/ceb-imdb-full/5a_5a808.csv,10,3637662,3642570,1427941,1427941,3637662
../../queries/ceb-imdb-full/2a_2a634.csv,11,6205,6477,4516,4516,6205
../../queries/ceb-imdb-full/9a_93b71e6db84ddc77538fef6aca66d21fd13a6f1b.csv,9,236182,273565,150879,150879,236182
../../queries/ceb-imdb-full/1a_1a44.csv,9,495834,495834,384978,384978,495834
../../queries/ceb-imdb-full/11a_336b338ebea83892adfbc4e4dae15edffd06dbe9.csv,10,59320,191400,42988,42988,59320
../../queries/ceb-imdb-full/10a_910278565ac428e980c00b7e61cd8011ba80dfc3.csv,7,237807,316810,196801,196801,237807
../../queries/ceb-imdb-full/1a_1a2095.csv,9,26498,32783,11554,11554,26498
../../queries/ceb-imdb-full/2a_2a807.csv,11,93654,158327,66557,66557,93654
../../queries/ceb-imdb-full/6a_6a245.csv,14,117712,203601,63152,63309,131558
../../queries/ceb-imdb-full/9a_accbf1021b69c2fcd1ce8f18c595f0b2ae1a50ba.csv,9,150013,273667,126473,126473,150013
../../queries/ceb-imdb-full/9a_968adda1e174b63d33f44e31f6bdba8ae25e72ad.csv,9,1847625,1847625,1501882,1501882,1847625
../../queries/ceb-imdb-full/10a_5cca5d5e304a7274efb50d0c24e356c5b7f30000.csv,7,13915,13915,8842,8842,13915
../../queries/ceb-imdb-full/10a_7cb957c960167c67a7474bf258a5056c4d36c5ec.csv,7,63807,67817,53093,53093,63807
../../queries/ceb-imdb-full/6a_6a523.csv,14,48756,97962,15372,15372,48756
../../queries/ceb-imdb-full/9a_81cf65276baedd4fca6f888c73216c590b277be1.csv,9,266697,270738,230706,233057,270738
../../queries/ceb-imdb-full/3a_3a1317.csv,10,51246,89620,36049,36049,51246
../../queries/ceb-imdb-full/4a_4a84.csv,6,4307,5943,4177,4243,5943
../../queries/ceb-imdb-full/11b_703ebc6f215f2cfc1a93b38a7df263820024c93f.csv,12,2129612,3781945,951942,951942,2129612
../../queries/ceb-imdb-full/11a_e927d18a0a6816fcbe0f0c04c17042496f39b667.csv,10,288171,320930,130508,130508,288171
../../queries/ceb-imdb-full/5a_5a149.csv,10,6623,6629,2312,2312,6623
../../queries/ceb-imdb-full/11b_cb4b0780e67bd8f19669d99e177c0d324044c1d5.csv,12,614152,618434,187186,187186,614152
../../queries/ceb-imdb-full/3a_3a1303.csv,10,2053983,2527787,1867232,1867232,2053983
../../queries/ceb-imdb-full/4a_4a90.csv,6,116064,116064,53296,53296,116064
../../queries/ceb-imdb-full/9a_9082df90c2074187ab4ad8edef2035a8fd1bac20.csv,9,59095,59095,48335,48335,59095
../../queries/ceb-imdb-full/6a_6a251.csv,14,69801,113224,18146,18146,69801
../../queries/ceb-imdb-full/1a_1a1588.csv,9,4219274,4581260,1867232,1867232,4219274
../../queries/ceb-imdb-full/9a_bcc076a0b7077c43bea541a9ea6a708d68c358d7.csv,9,83616,83616,34507,34507,83616
../../queries/ceb-imdb-full/9a_e8d05a3de7043a35eb1ee427c3f6403335fe4f2d.csv,9,193793,258613,163297,163297,193793
../../queries/ceb-imdb-full/11a_6878b603d46a62dae87cc2b139613efbfee85344.csv,10,203403,218391,70475,70475,203403
../../queries/ceb-imdb-full/1a_1a50.csv,9,219859,222179,183990,188307,222179
../../queries/ceb-imdb-full/1a_1a2081.csv,9,69474,79158,40192,41400,71665
../../queries/ceb-imdb-full/2a_2a813.csv,11,505145,505145,149494,149494,505145
../../queries/ceb-imdb-full/2a_2a21.csv,11,48991536,102887727,33233218,33233218,48991536
../../queries/ceb-imdb-full/11a_606ab76ad56253a26ab5057ea781c1e854d5e089.csv,10,260245,260245,100572,100572,260245
